"user_id","month","language","age","total_users","paid_users","total_revenue","arppu","mrr","new_paid_users","revenue_new_users","new_mrr","churned_users","previous_paid_users","churn_rate","churned_revenue","revenue_churn_rate","expansion_mrr","contraction_mrr"
WDsSR+yQGqoMMBfCxqkZlw==,7,uk,24,4,1,109.26,109.26,437.04,0,0,,0,1,0,109.26,0.89970355731225296443,72.84,0.00
"72brUr/DKItStlTen5pHYg==",7,uk,24,2,1,37.11,37.11,74.22,0,0,,0,1,0,37.11,0.08491213618890719385,0.00,273.42
ildaqkizLaFesmkjCvlzmQ==,7,uk,24,1,1,17.07,17.07,17.07,0,0,,0,1,0,17.07,0.22999191592562651576,0.00,146.55
zSepnWFgLH0tQb1s4mxKZQ==,7,uk,24,1,1,14.4,14.40,14.40,0,0,,0,1,0,14.4,0.84358523725834797891,0.00,11.16
A1qVjssGQ+ZUWZu3Z5DzTA==,7,uk,24,3,1,64.44,64.44,193.32,0,0,,0,1,0,64.44,4.4750000000000000,0.00,343.68
nPrRQwP3UZo2KBlM2mJ8fg==,7,uk,24,3,1,83.70,83.70,251.10,0,0,,0,1,0,83.70,0.43296089385474860335,55.35,0.00
BH4aptg763J0WNnw0OS9hw==,7,ru,18,1,1,15.21,15.21,15.21,1,15.21,15.21,1,0,1,0,0.00000000000000000000,0.00,0.00
fDgyPW0yy0+9ietMvl0vmA==,7,ru,18,2,1,32.94,32.94,65.88,0,0,,0,1,0,32.94,2.1656804733727811,45.90,0.00
GOl6BQXsy0zvbvIWIoKEQw==,7,ru,18,5,1,114.75,114.75,573.75,0,0,,0,1,0,114.75,1.7418032786885246,444.45,0.00
Ox0UcaMHdCuTLe5/JQrJMQ==,7,ru,18,2,1,28.35,28.35,56.70,0,0,,0,1,0,28.35,0.04941176470588235294,38.94,0.00
F9Jtg6+0qPUKWDgBJxG8cA==,7,ru,18,1,1,31.59,31.59,31.59,0,0,,0,1,0,31.59,0.55714285714285714286,0.00,324.69
eCd4MBHIR4qUWapg05TFLQ==,7,ru,18,2,1,31.86,31.86,63.72,0,0,,0,1,0,31.86,1.00854700854700854701,12.42,0.00
G9053rs6jbKItKUhrUdLew==,7,uk,27,1,1,47.01,47.01,47.01,1,47.01,47.01,0,0,0,0,0.00000000000000000000,0.00,0.00
orbgZNBGuhZZx63HTAbyIw==,7,uk,25,3,1,69.15,69.15,207.45,0,0,,0,1,0,69.15,1.4709636247606892,0.00,379.95
p0Ysy5XSVvKlZbKqzjyJgQ==,7,uk,25,1,1,22.02,22.02,22.02,1,22.02,22.02,0,0,0,0,0.00000000000000000000,0.00,0.00
xU11jJIA4UIYu7pmqJ4kvg==,7,uk,25,1,1,27.06,27.06,27.06,1,27.06,27.06,0,0,0,0,0.00000000000000000000,0.00,0.00
"3Xuq0acIoGEgw19qflIoog==",7,uk,25,3,1,41.73,41.73,125.19,0,0,,0,1,0,41.73,1.5421286031042129,112.50,0.00
ZgTMXDOYCQOiAw4VI8H7AA==,7,uk,25,1,1,21.63,21.63,21.63,0,0,,0,1,0,21.63,0.17277737838485502037,7.08,0.00
dQAFHVkiiCKfawYALbHZeA==,7,uk,26,1,1,16.38,16.38,16.38,1,16.38,16.38,0,0,0,0,0.00000000000000000000,0.00,0.00
WSQTlRZJRg4Rb+rqe56nJg==,7,uk,26,2,1,33.75,33.75,67.50,0,0,,0,1,0,33.75,2.0604395604395604,52.80,0.00
e/6IajqZ922YY1rh2ErMJQ==,7,en,25,6,1,148.98,148.98,893.88,0,0,,0,1,0,148.98,2.2071111111111111,826.86,0.00
+XPKfmhBmI2NdGQ96Iaysg==,7,uk,38,2,1,31.14,31.14,62.28,1,31.14,62.28,0,0,0,0,0.00000000000000000000,0.00,0.00
K/6KHxREKTlFZXRfBNVNuQ==,7,ru,19,1,1,38.07,38.07,38.07,0,0,,0,1,0,38.07,0.61127167630057803468,23.43,0.00
dUXVADLWvf2uvh+Q6TNrMw==,7,ru,19,1,1,12.15,12.15,12.15,1,12.15,12.15,0,0,0,0,0.00000000000000000000,0.00,0.00
qqYyR2vRI+7pgiuyTnVM+A==,7,ru,19,1,1,27.03,27.03,27.03,0,0,,0,1,0,27.03,2.2246913580246914,0.00,46.65
OtAfKAtIU2D/ISKleQ64ug==,7,uk,38,1,1,14.55,14.55,14.55,1,14.55,14.55,1,0,1,0,0.00000000000000000000,0.00,0.00
Veep00i4vvZbTAVD6GMoiA==,7,uk,38,2,1,31.26,31.26,62.52,0,0,,0,1,0,31.26,2.1484536082474227,0.00,11.04
F03P4YcFbbtcWUlujjIQmQ==,7,ru,20,2,1,33.24,33.24,66.48,1,33.24,66.48,0,0,0,0,0.00000000000000000000,0.00,0.00
wjWDL/+l9D+LVt/9gNMH5Q==,7,ru,20,2,1,35.22,35.22,70.44,0,0,,0,1,0,35.22,0.52978339350180505415,57.36,0.00
"4btLP2zvi8eBV0t08fdkKQ==",7,ru,20,2,1,40.71,40.71,81.42,0,0,,0,1,0,40.71,0.57793867120954003407,25.68,0.00
"2FYEYdoJMUOtbJ6TruruWA==",7,ru,20,1,1,24.84,24.84,24.84,0,0,,0,1,0,24.84,0.30508474576271186441,2.37,0.00
QZBiEFECZAgVl5IkN9/cFw==,7,en,16,7,1,166.38,166.38,1164.66,0,0,,0,1,0,166.38,6.6980676328502415,1080.90,0.00
xnLJlU804PSS9tXKmm7gZQ==,7,ru,21,3,1,56.34,56.34,169.02,0,0,,0,1,0,56.34,0.04837463294008551852,97.26,0.00
gPRMy8HkmaiyX+13OxuP/A==,7,ru,21,3,1,85.17,85.17,255.51,0,0,,0,1,0,85.17,0.50390486332978345758,172.47,0.00
VzxrkGURuahRUx/43mjAFQ==,7,uk,37,1,1,17.16,17.16,17.16,1,17.16,17.16,0,0,0,0,0.00000000000000000000,0.00,0.00
psERjQAamFwr88Zadc4wcQ==,7,ru,22,1,1,13.08,13.08,13.08,1,13.08,13.08,1,0,0,0,0.00000000000000000000,0.00,0.00
"75lEf3nSWLSf6GncqhR9gQ==",7,ru,22,3,1,49.23,49.23,147.69,0,0,,0,1,0,49.23,3.7637614678899083,0.00,199.71
"7SeM1pmnTTTXfhI+x3ldng==",7,ru,22,3,1,82.32,82.32,246.96,0,0,,0,1,0,82.32,0.55738370912045500711,59.13,0.00
QoHEss2e+b385deeX2p39Q==,7,ru,22,4,1,99.48,99.48,397.92,0,0,,0,1,0,99.48,0.40281827016520894072,315.84,0.00
r9AjQVS2nstu5lpVmDlihA==,7,ru,22,1,1,24.84,24.84,24.84,0,0,,0,1,0,24.84,0.06242460796139927624,0.00,81.72
"14RMzQMoG017OLkaDBFjng==",7,uk,36,1,1,14.43,14.43,14.43,1,14.43,14.43,0,0,0,0,0.00000000000000000000,0.00,0.00
B4b6v6eUHvAVOeAQk6EEiw==,7,ru,23,1,1,20.79,20.79,20.79,0,0,,0,1,0,20.79,1.4407484407484407,0.00,460.86
T+RA0/fgzbUBLF89D4AEDA==,7,ru,23,3,1,65.79,65.79,197.37,0,0,,0,1,0,65.79,3.1645021645021645,134.49,0.00
xt/PY4N2zkZQgtlZ9Cg82w==,7,ru,24,4,1,107.31,107.31,429.24,0,0,,0,1,0,107.31,0.54369965040279677763,226.11,0.00
pz7LUOs9i7xgncmHVxQvOw==,7,ru,24,2,1,52.77,52.77,105.54,0,0,,0,1,0,52.77,0.12293821638244338831,0.00,163.29
Hamw6F2EZmJfI2glmE2NEg==,7,ru,24,3,1,55.89,55.89,167.67,0,0,,0,1,0,55.89,0.52956225127913587265,103.53,0.00
AN9at3LlvDamqXq8dvHD4w==,7,ru,24,1,1,13.71,13.71,13.71,0,0,,0,1,0,13.71,0.08176775809626051172,0.00,5.28
iIytnKqiHLJVVoC/S4HgPQ==,7,ru,24,1,1,12.51,12.51,12.51,1,12.51,12.51,1,0,1,0,0.00000000000000000000,0.00,0.00
"9IWUQ1iWPfYSSN2tWuVqMQ==",7,ru,24,5,1,120.75,120.75,603.75,0,0,,0,1,0,120.75,9.6522781774580336,251.43,0.00
JBV4ilPNTtWevrqq146kyg==,7,uk,43,2,1,34.59,34.59,69.18,0,0,,1,1,0,34.59,0.05729192546583850932,52.80,0.00
s27V1tbCAysovKSY1XcdWQ==,7,uk,34,1,1,13.56,13.56,13.56,0,0,,1,1,0,13.56,0.19601040763226366002,1.41,0.00
"1jx1AjqUwE9sbCyafQnUNQ==",7,ru,25,1,1,16.29,16.29,16.29,0,0,,0,1,0,16.29,1.2013274336283186,0.00,152.10
ngOdQ8biXsraLxTHS862fw==,7,ru,25,1,1,13.92,13.92,13.92,1,13.92,13.92,1,0,1,0,0.00000000000000000000,0.00,0.00
V7J42heW8l19wiBJ8UpRyw==,7,ru,25,2,1,67.56,67.56,135.12,0,0,,0,1,0,67.56,4.8534482758620690,71.22,0.00
"7BqUeLmbiug63XrWs2+ZQQ==",7,ru,15,3,1,61.41,61.41,184.23,1,61.41,184.23,0,0,0,0,0.00000000000000000000,0.00,0.00
zmZPan/KZoyrIR2r/SvLdA==,7,ru,15,3,1,70.89,70.89,212.67,0,0,,0,1,0,70.89,0.38479075069206969549,0.00,586.17
"4pssft0TgDfiQexjbe25lw==",7,ru,26,1,1,14.43,14.43,14.43,0,0,,0,1,0,14.43,0.06785160107208350966,0.00,0.33
ytNOQh7e6qNGQNC0T3RBxw==,7,ru,26,1,1,14.13,14.13,14.13,1,14.13,14.13,0,0,0,0,0.00000000000000000000,0.00,0.00
"3rCdNEPkh3vwmYB0BVadEw==",7,ru,27,1,1,21.87,21.87,21.87,0,0,,0,1,0,21.87,1.5477707006369427,0.00,0.99
ZU1vF9G4TjB+iEZ001MU3g==,7,ru,29,1,1,22.2,22.20,22.20,0,0,,0,1,0,22.2,1.0150891632373114,4.98,0.00
"7GE5h/3N3lcro3K9T3aujw==",7,ru,32,4,1,89.04,89.04,356.16,0,0,,0,1,0,89.04,4.0108108108108108,0.00,657.09
"06RPvlsFPCmM9ag+iSM/Ag==",7,ru,34,1,1,25.23,25.23,25.23,0,0,,0,1,0,25.23,0.07083894878706199461,0.00,32.91
juwM8fLyplCQTgKTP8dJgQ==,7,ru,34,1,1,15.45,15.45,15.45,1,15.45,15.45,0,0,0,0,0.00000000000000000000,0.00,0.00
NntDesROB4ANrudTCXEScA==,7,ru,37,2,1,39.12,39.12,78.24,1,39.12,78.24,0,0,0,0,0.00000000000000000000,0.00,0.00
qmZRB16NnnCdNHWUcSyVDQ==,7,ru,37,5,1,86.91,86.91,434.55,0,0,,0,1,0,86.91,1.1108128834355828,276.06,0.00
prNQwR2IPPsvGpFgOpcGaQ==,7,uk,14,3,1,54.30,54.30,162.90,0,0,,0,1,0,54.30,0.12495685191577493959,0.00,219.18
BTD3ZjLKfkT6ZRBT9zRwtg==,7,uk,14,1,1,12.9,12.90,12.90,0,0,,0,1,0,12.9,0.07918968692449355433,0.00,79.50
GEAVJz1gd3SThbDZR01fcA==,7,uk,14,3,1,75.36,75.36,226.08,0,0,,0,1,0,75.36,5.8418604651162791,153.96,0.00
HxWcXHURvvtOJkrXAcDxQg==,7,uk,15,2,1,41.67,41.67,83.34,0,0,,0,1,0,41.67,0.18431528662420382166,0.00,50.58
DAMO0tILVRlXZhYONdvs0Q==,7,uk,15,2,1,53.31,53.31,106.62,0,0,,0,1,0,53.31,0.63966882649388048956,0.00,54.03
Ghk2iJmzSUW4qLsmJgwOcw==,7,uk,16,2,1,45.96,45.96,91.92,0,0,,0,1,0,45.96,0.43106359032076533483,0.00,239.28
crKNTIblJ0113SKEtSJQHw==,7,uk,16,4,1,107.25,107.25,429.00,0,0,,0,1,0,107.25,1.1667754569190601,399.03,0.00
lx3SsUV7NOrv93tCexVp5A==,7,uk,16,1,1,36.21,36.21,36.21,1,36.21,36.21,0,0,0,0,0.00000000000000000000,0.00,0.00
fuL+cD0zV6Gn4ypTYmXUgw==,7,uk,16,3,1,57.39,57.39,172.17,1,57.39,172.17,0,0,0,0,0.00000000000000000000,0.00,0.00
"7zai/c69uF/NhB95HgKuYw==",7,uk,16,4,1,62.25,62.25,249.00,1,62.25,249.00,0,0,0,0,0.00000000000000000000,0.00,0.00
W6fRYNhsTNHQkvkoFEUaVQ==,7,uk,16,4,1,96.51,96.51,386.04,0,0,,0,1,0,96.51,0.38759036144578313253,276.00,0.00
dpfu6t8G4blqMn55KM8bSg==,7,uk,16,1,1,12.03,12.03,12.03,0,0,,0,1,0,12.03,0.03116257382654647187,0.00,5.61
"3iITAz/ADjFv3PDTgTjxSg==",7,ru,16,3,1,50.58,50.58,151.74,0,0,,0,1,0,50.58,4.2044887780548628,83.04,0.00
MRcEXu/KG95hsIyJM/816A==,7,uk,32,1,1,14.73,14.73,14.73,0,0,,0,1,0,14.73,0.09707394226967180704,0.00,8.67
"0A5RkQrm+GBgG7KSFk/xhw==",7,uk,31,3,1,52.77,52.77,158.31,0,0,,0,1,0,52.77,3.5824847250509165,13.68,0.00
urYfKANRgMuaQO9lQnBgnQ==,7,uk,31,1,1,22.35,22.35,22.35,0,0,,1,1,0,22.35,0.14117870001895016108,9.09,0.00
"7ew71UmoMb73L41PM/YL/w==",7,uk,17,2,1,40.23,40.23,80.46,0,0,,0,1,0,40.23,1.8000000000000000,12.24,0.00
ojVPXYZw2oeGtcmG7LcLGA==,7,en,20,1,1,56.04,56.04,56.04,0,0,,0,1,0,56.04,0.69649515287099179717,0.00,337.44
C6w5XTf8lIfc+VFmC7/bVw==,7,uk,40,1,1,14.25,14.25,14.25,1,14.25,14.25,0,0,0,0,0.00000000000000000000,0.00,0.00
v9uJC6CIm0KR00+LpWQUBg==,7,uk,18,4,1,94.50,94.50,378.00,0,0,,0,1,0,94.50,6.6315789473684211,316.26,0.00
Vn7Z6/B2x4f/w8R6xVfw5w==,7,uk,18,1,1,21.81,21.81,21.81,1,21.81,21.81,0,0,0,0,0.00000000000000000000,0.00,0.00
Bcs3CbYx2EpbL9otxlEUmg==,7,uk,18,4,1,106.59,106.59,426.36,0,0,,0,1,0,106.59,4.8872077028885832,363.60,0.00
iFFApiXZ2wPdS666BLpKZw==,7,uk,18,2,1,48.78,48.78,97.56,0,0,,0,1,0,48.78,0.11441035744441317197,27.78,0.00
rw8yxS9+t5PvgINa7EhMvQ==,7,uk,18,5,1,72.45,72.45,362.25,0,0,,0,1,0,72.45,0.74261992619926199262,212.49,0.00
ni2+3lFt9yVqbt5Vtc8BMQ==,7,uk,18,1,1,17.76,17.76,17.76,1,17.76,17.76,1,0,1,0,0.00000000000000000000,0.00,0.00
HWpnvfSvYzUsQCcCKhetIg==,7,uk,19,2,1,28.23,28.23,56.46,1,28.23,56.46,0,0,0,0,0.00000000000000000000,0.00,0.00
IdKyooyTjAbvCA7p+ujKCw==,7,uk,19,4,1,84.45,84.45,337.80,0,0,,0,1,0,84.45,1.4957492029755579,0.00,74.76
Sx/MqN31Cxf6tOSLIiDtLg==,7,uk,19,2,1,26.79,26.79,53.58,1,26.79,53.58,1,0,1,0,0.00000000000000000000,0.00,0.00
"8ncYOMYXeKDelzX40EnuLA==",7,uk,19,4,1,86.94,86.94,347.76,1,86.94,347.76,0,0,0,0,0.00000000000000000000,0.00,0.00
eLWkkjmSeHVGjb9tp+CJpQ==,7,uk,19,1,1,22.5,22.50,22.50,1,22.5,22.50,0,0,0,0,0.00000000000000000000,0.00,0.00
fvYhEtD56gROaXqCi9/z/Q==,7,uk,19,3,1,72.57,72.57,217.71,1,72.57,217.71,0,0,0,0,0.00000000000000000000,0.00,0.00
"6We7zBO7mVbNxGEl/xPKVg==",7,uk,19,4,1,118.83,118.83,475.32,0,0,,0,1,0,118.83,0.54581783105966652887,446.37,0.00
B7ziVc7jLVg/+snNIp3hLQ==,7,uk,19,1,1,13.71,13.71,13.71,1,13.71,13.71,1,0,1,0,0.00000000000000000000,0.00,0.00
"5a/eDajN+4bJdigfI5TWoQ==",7,ru,17,1,1,12.87,12.87,12.87,1,12.87,12.87,1,0,0,0,0.00000000000000000000,0.00,0.00
Uen3Ap0lnrgWVWJtFCSo7g==,7,ru,17,2,1,41.01,41.01,82.02,0,0,,0,1,0,41.01,3.1864801864801865,0.00,28.44
m7Hk77dySHBbxrKgro1Hjg==,7,uk,30,1,1,22.77,22.77,22.77,1,22.77,22.77,0,0,0,0,0.00000000000000000000,0.00,0.00
L8+KU8u6xftnkFVO501X7w==,7,uk,30,1,1,14.04,14.04,14.04,1,14.04,14.04,0,0,0,0,0.00000000000000000000,0.00,0.00
Z7/6qvk8WKH3uR6IMYlCxw==,7,uk,30,2,1,25.20,25.20,50.40,0,0,,0,1,0,25.20,1.7948717948717949,35.97,0.00
H2Tik+BqoLgAQX4uSw/8vA==,7,uk,30,1,1,18.12,18.12,18.12,0,0,,0,1,0,18.12,0.35952380952380952381,0.00,84.30
oQQmPjqm7DR+exPmp6xDhg==,7,uk,30,1,1,12.42,12.42,12.42,1,12.42,12.42,0,0,0,0,0.00000000000000000000,0.00,0.00
qEF/fPDQLJPXIx6RiSIP1A==,7,uk,20,4,1,78.78,78.78,315.12,0,0,,0,1,0,78.78,6.3429951690821256,251.04,0.00
HJccOn6v5KHqBa8wRu42oQ==,7,uk,20,1,1,25.2,25.20,25.20,0,0,,0,1,0,25.2,0.07996953541507996954,6.36,0.00
lCD23Awt3KotauWenCRr5w==,7,uk,20,1,1,22.98,22.98,22.98,0,0,,1,1,1,22.98,0.91190476190476190476,0.00,249.27
xiXTXOEbWU+HnGOUmgc9/w==,7,uk,20,2,1,45.75,45.75,91.50,0,0,,0,1,0,45.75,1.9908616187989556,76.44,0.00
gT0iqDKuIXNm4ceMd9eZ1A==,7,uk,20,4,1,92.19,92.19,368.76,1,92.19,368.76,0,0,0,0,0.00000000000000000000,0.00,0.00
jVhb69DTRT5TSWYEiUrlbg==,7,uk,20,2,1,36.21,36.21,72.42,0,0,,0,1,0,36.21,0.09819394728278555158,0.00,126.93
cOCixiBbcAHemYgbNdoTcw==,7,uk,20,3,1,68.04,68.04,204.12,1,68.04,204.12,0,0,0,0,0.00000000000000000000,0.00,0.00
"4b7l8C489HEJirtoe7xtFg==",7,uk,20,5,1,89.28,89.28,446.40,0,0,,0,1,0,89.28,0.43738977072310405644,423.57,0.00
xSi5UajdkNHXppWOTm6g8w==,7,uk,20,2,1,39.21,39.21,78.42,1,39.21,78.42,0,0,0,0,0.00000000000000000000,0.00,0.00
"787jk0VnxM8/sv/0TkvO6A==",7,uk,20,1,1,21.48,21.48,21.48,0,0,,0,1,0,21.48,0.27390971690895179801,0.00,370.32
b6lW5fOrJiJUE7dwhEp9VQ==,7,ru,17,1,1,15.21,15.21,15.21,0,0,,0,1,0,15.21,0.70810055865921787709,0.00,66.93
wDXJbTe2RLmAMKsPm5zZDg==,7,ru,17,3,1,76.92,76.92,230.76,0,0,,0,1,0,76.92,5.0571992110453649,0.00,1405.08
ZmjMhgyYl6o8iFq964FEWg==,7,ru,17,1,1,18.75,18.75,18.75,0,0,,0,1,0,18.75,0.08125325013000520021,0.00,255.57
wRHnn4opzbqIBjFFNpBJtw==,7,uk,29,1,1,12.99,12.99,12.99,1,12.99,12.99,0,0,0,0,0.00000000000000000000,0.00,0.00
S+4OKFlwA3L8VcjOt8TurA==,7,uk,29,1,1,19.98,19.98,19.98,0,0,,1,1,1,19.98,1.5381062355658199,0.00,9.18
hvvcK5gx+FdZE6DZA3df+Q==,7,uk,29,1,1,13.92,13.92,13.92,1,13.92,13.92,1,0,0,0,0.00000000000000000000,0.00,0.00
er3/fOrRpmyqiRaC0CaFcg==,7,uk,21,2,1,39.87,39.87,79.74,0,0,,0,1,0,39.87,2.8642241379310345,0.00,335.10
"7vnYIRqjBNlAyBbtPg02tQ==",7,uk,21,2,1,31.59,31.59,63.18,1,31.59,63.18,0,0,0,0,0.00000000000000000000,0.00,0.00
q/Tz1C31XWaBUDrRn2ezDw==,7,uk,21,2,1,46.89,46.89,93.78,0,0,,1,1,1,46.89,0.74216524216524216524,0.00,196.14
Dbff3x5cRk6/tUY3WQdzFQ==,7,uk,21,4,1,100.83,100.83,403.32,0,0,,0,1,0,100.83,1.0751759436980166,370.95,0.00
"3Whh6FLR1MSfsuHKVdCEYQ==",7,uk,21,1,1,15.78,15.78,15.78,0,0,,0,1,0,15.78,0.03912526033918476644,0.00,4.35
Fqu+/F0rn1G4YP3f3yHA1Q==,7,uk,21,2,1,36.66,36.66,73.32,0,0,,0,1,0,36.66,2.3231939163498099,52.59,0.00
Lug+Yg90jslWgHEN6dc+Ng==,7,uk,21,5,1,93.36,93.36,466.80,0,0,,0,1,0,93.36,1.2733224222585925,448.14,0.00
ZxxZ87IcpgSh4lQ/VSIjnA==,7,uk,22,4,1,71.58,71.58,286.32,0,0,,0,1,0,71.58,0.15334190231362467866,70.41,0.00
pLOCMIX+imLIzoDehgdOPA==,7,uk,22,5,1,151.44,151.44,757.20,0,0,,0,1,0,151.44,0.52891869237217099749,590.61,0.00
o55dseByUOl9s5IQCz1kuQ==,7,uk,22,1,1,15.03,15.03,15.03,0,0,,0,1,0,15.03,0.01984944532488114105,1.77,0.00
xVwGwMaEG1yZydv5VIfEQA==,7,uk,22,1,1,15.87,15.87,15.87,0,0,,0,1,0,15.87,1.05588822355289421158,0.00,1.53
RQBsCvxlogTNUidSygqgcQ==,7,uk,28,1,1,29.34,29.34,29.34,0,0,,0,1,0,29.34,1.8487712665406427,12.27,0.00
iFnn4bfYgNs8OS5MCcLjeA==,7,uk,28,1,1,21.39,21.39,21.39,0,0,,0,1,0,21.39,0.72903885480572597137,3.00,0.00
"4oH5e29koOH9zNYW8Kwcsg==",7,uk,28,1,1,18.06,18.06,18.06,0,0,,0,1,0,18.06,0.84431977559607293128,5.07,0.00
"2Tm77AxZ7h7oCNKgCgMpnQ==",7,uk,23,2,1,38.10,38.10,76.20,0,0,,0,1,0,38.10,2.1096345514950166,50.85,0.00
geIiJ1L04w2qAE0qzQUb2g==,7,uk,23,6,1,107.07,107.07,642.42,0,0,,0,1,0,107.07,1.4051181102362205,488.70,0.00
DqezK7HAqZ+GovyRuzxD1A==,7,uk,23,4,1,120.51,120.51,482.04,0,0,,1,1,1,120.51,0.18758755954048753152,222.57,0.00
An7gG7hfETivAjfokQv3Ww==,7,uk,23,2,1,45.03,45.03,90.06,1,45.03,90.06,0,0,0,0,0.00000000000000000000,0.00,0.00
WMcncRFNp4e91e/Y3CwEvQ==,7,uk,23,1,1,14.04,14.04,14.04,1,14.04,14.04,0,0,0,0,0.00000000000000000000,0.00,0.00
mEtO8F+CRPGmaJ8SHa7BbA==,8,uk,32,2,1,26.70,26.70,53.40,1,26.70,53.40,0,0,0,0,0,0.00,0.00
xnLJlU804PSS9tXKmm7gZQ==,8,ru,21,1,1,12.6,12.60,12.60,0,0,,0,1,0,12.6,0.23595505617977528090,0.00,156.42
gPRMy8HkmaiyX+13OxuP/A==,8,ru,21,1,1,17.4,17.40,17.40,0,0,,0,1,0,17.4,1.3809523809523810,0.00,238.11
eoqO46DzxSrKA2rredUNyQ==,8,uk,24,2,1,43.71,43.71,87.42,0,0,,0,1,0,43.71,2.5120689655172414,0.00,34.02
kAGCRMpNBghYDdEZ7r3Ptg==,8,en,31,1,1,12.93,12.93,12.93,1,12.93,12.93,1,0,0,0,0.00000000000000000000,0.00,0.00
JZddlB04roDQYT2zrRPBcA==,8,uk,44,1,1,12.45,12.45,12.45,1,12.45,12.45,1,0,0,0,0.00000000000000000000,0.00,0.00
ildaqkizLaFesmkjCvlzmQ==,8,uk,24,3,1,58.23,58.23,174.69,0,0,,0,1,0,58.23,4.6771084337349398,157.62,0.00
VGEh7S+cxW9PT7H8KNgEGQ==,8,uk,24,16,1,324.15,324.15,5186.40,1,324.15,5186.40,0,0,0,0,0.00000000000000000000,0.00,0.00
A1qVjssGQ+ZUWZu3Z5DzTA==,8,uk,24,1,1,15.21,15.21,15.21,0,0,,0,1,0,15.21,0.00293267006015733457,0.00,178.11
"72brUr/DKItStlTen5pHYg==",8,uk,24,1,1,30.63,30.63,30.63,0,0,,0,1,0,30.63,2.0138067061143984,0.00,43.59
nPrRQwP3UZo2KBlM2mJ8fg==,8,uk,24,1,1,15.33,15.33,15.33,0,0,,0,1,0,15.33,0.50048971596474045054,0.00,235.77
fDgyPW0yy0+9ietMvl0vmA==,8,ru,18,4,1,65.34,65.34,261.36,0,0,,0,1,0,65.34,4.2622309197651663,195.48,0.00
MRcEXu/KG95hsIyJM/816A==,8,uk,32,2,1,26.13,26.13,52.26,0,0,,0,1,0,26.13,0.09997704315886134068,37.53,0.00
mTha7D/MRe45dQaUAEKV3g==,8,uk,42,1,1,14.73,14.73,14.73,1,14.73,14.73,1,0,0,0,0.00000000000000000000,0.00,0.00
xt/PY4N2zkZQgtlZ9Cg82w==,8,ru,24,1,1,17.46,17.46,17.46,0,0,,0,1,0,17.46,1.1853360488798371,0.00,411.78
DorDcyqBWMg5IEaflqn5Xw==,8,ru,23,3,1,58.92,58.92,176.76,0,0,,0,1,0,58.92,3.3745704467353952,162.87,0.00
Ox0UcaMHdCuTLe5/JQrJMQ==,8,ru,18,2,1,36.54,36.54,73.08,0,0,,0,1,0,36.54,0.20672097759674134420,16.38,0.00
hi1ErLiMLDP0HWvMqLKv6g==,8,ru,18,2,1,32.13,32.13,64.26,0,0,,0,1,0,32.13,0.43965517241379310345,0.00,524.64
F9Jtg6+0qPUKWDgBJxG8cA==,8,ru,18,1,1,30.39,30.39,30.39,0,0,,0,1,0,30.39,0.47292250233426704015,0.00,1.20
eCd4MBHIR4qUWapg05TFLQ==,8,ru,18,2,1,40.14,40.14,80.28,0,0,,0,1,0,40.14,1.3208292201382034,16.56,0.00
RiIlY436bXNX8MIW9vUaAQ==,8,uk,18,2,1,25.29,25.29,50.58,1,25.29,50.58,0,0,0,0,0.00000000000000000000,0.00,0.00
Vn7Z6/B2x4f/w8R6xVfw5w==,8,uk,18,4,1,73.20,73.20,292.80,0,0,,0,1,0,73.20,1.4472123368920522,270.99,0.00
Bcs3CbYx2EpbL9otxlEUmg==,8,uk,18,3,1,73.38,73.38,220.14,0,0,,0,1,0,73.38,0.25061475409836065574,0.00,206.22
+uszcWROLhovU7doCmFOiQ==,8,uk,18,1,1,22.65,22.65,22.65,1,22.65,22.65,0,0,0,0,0.00000000000000000000,0.00,0.00
iFFApiXZ2wPdS666BLpKZw==,8,uk,18,1,1,18.42,18.42,18.42,0,0,,0,1,0,18.42,0.81324503311258278146,0.00,79.14
rw8yxS9+t5PvgINa7EhMvQ==,8,uk,18,3,1,42.51,42.51,127.53,0,0,,0,1,0,42.51,2.3078175895765472,0.00,234.72
c5qsNfxhW80Ws3aBXDa1nA==,8,uk,18,1,1,15.78,15.78,15.78,1,15.78,15.78,0,0,0,0,0.00000000000000000000,0.00,0.00
ABuPH1LovAomZwU+2iw0Lw==,8,uk,18,3,1,51.00,51.00,153.00,1,51.00,153.00,0,0,0,0,0.00000000000000000000,0.00,0.00
ICBVvRc9TR+qF7IoBfEWsQ==,8,uk,18,2,1,44.37,44.37,88.74,1,44.37,88.74,0,0,0,0,0.00000000000000000000,0.00,0.00
"7EPlnA7OQ9MhMx+od6FA9g==",8,ru,23,2,1,48.18,48.18,96.36,0,0,,0,1,0,48.18,0.54293441514536849222,83.97,0.00
"1BBMagZRq/39AV1l2rm4Iw==",8,ru,23,3,1,89.04,89.04,267.12,1,89.04,267.12,0,0,0,0,0.00000000000000000000,0.00,0.00
B4b6v6eUHvAVOeAQk6EEiw==,8,ru,23,2,1,64.80,64.80,129.60,0,0,,0,1,0,64.80,0.24258760107816711590,108.81,0.00
"7zbxKst2yi3pfdVI8iEChw==",8,ru,15,1,1,18.3,18.30,18.30,0,0,,0,1,0,18.3,0.14120370370370370370,5.25,0.00
